id,date,shortName,team_id,team_score,broadcast,city,state,game_stat_display_name,game_stat_name,game_stat_value,leader_team_id,leader_stat_name,leader_stat_value,leader_id,leader_display_name,team_logo_filename,displayName,lat,long,winner
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,3PM,threePointFieldGoalsMade,9,18,Rebounds,11,869,DeWanna Bonner,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,PTS,avgPoints,0.0,18,Rebounds,11,869,DeWanna Bonner,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,AST,avgAssists,0.0,18,Rebounds,11,869,DeWanna Bonner,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,3P%,threePointFieldGoalPct,40.9,18,Rebounds,11,869,DeWanna Bonner,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,REB,rebounds,39,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,REB,avgRebounds,0.0,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,AST,assists,24,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FGA,fieldGoalsAttempted,75,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FGM,fieldGoalsMade,31,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FG%,fieldGoalPct,41.3,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FT%,freeThrowPct,66.7,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FTA,freeThrowsAttempted,3,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FTM,freeThrowsMade,2,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,PTS,points,73,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,3P%,threePointPct,40.9,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,3PA,threePointFieldGoalsAttempted,22,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,3PM,threePointFieldGoalsMade,9,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,PTS,avgPoints,0.0,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,AST,avgAssists,0.0,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,3P%,threePointFieldGoalPct,40.9,18,Assists,9,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,REB,rebounds,39,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,REB,avgRebounds,0.0,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,AST,assists,24,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FGA,fieldGoalsAttempted,75,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FGM,fieldGoalsMade,31,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FG%,fieldGoalPct,41.3,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FT%,freeThrowPct,66.7,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FTA,freeThrowsAttempted,3,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,FTM,freeThrowsMade,2,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,PTS,points,73,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,3P%,threePointPct,40.9,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,3PA,threePointFieldGoalsAttempted,22,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,3PM,threePointFieldGoalsMade,9,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,PTS,avgPoints,0.0,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,AST,avgAssists,0.0,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401725075,2024-09-30T00:30Z,CONN @ MIN,18,73,ESPN,Minneapolis,MN,3P%,threePointFieldGoalPct,40.9,18,Rating,45.5499992370606,2529140,Alyssa Thomas,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/18.png,Connecticut Sun,44.9772995,-93.2654692,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,REB,rebounds,35,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,REB,avgRebounds,0.0,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,AST,assists,19,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FGA,fieldGoalsAttempted,67,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FGM,fieldGoalsMade,33,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FG%,fieldGoalPct,49.3,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FT%,freeThrowPct,81.3,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FTA,freeThrowsAttempted,16,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FTM,freeThrowsMade,13,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,PTS,points,88,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3P%,threePointPct,31.0,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3PA,threePointFieldGoalsAttempted,29,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3PM,threePointFieldGoalsMade,9,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,PTS,avgPoints,0.0,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,AST,avgAssists,0.0,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3P%,threePointFieldGoalPct,31.0,9,Points,24,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,REB,rebounds,35,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,REB,avgRebounds,0.0,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,AST,assists,19,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FGA,fieldGoalsAttempted,67,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FGM,fieldGoalsMade,33,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FG%,fieldGoalPct,49.3,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FT%,freeThrowPct,81.3,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FTA,freeThrowsAttempted,16,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FTM,freeThrowsMade,13,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,PTS,points,88,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3P%,threePointPct,31.0,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3PA,threePointFieldGoalsAttempted,29,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3PM,threePointFieldGoalsMade,9,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,PTS,avgPoints,0.0,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,AST,avgAssists,0.0,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3P%,threePointFieldGoalPct,31.0,9,Rebounds,9,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,REB,rebounds,35,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,REB,avgRebounds,0.0,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,AST,assists,19,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FGA,fieldGoalsAttempted,67,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FGM,fieldGoalsMade,33,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FG%,fieldGoalPct,49.3,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FT%,freeThrowPct,81.3,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FTA,freeThrowsAttempted,16,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FTM,freeThrowsMade,13,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,PTS,points,88,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3P%,threePointPct,31.0,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3PA,threePointFieldGoalsAttempted,29,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3PM,threePointFieldGoalsMade,9,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,PTS,avgPoints,0.0,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,AST,avgAssists,0.0,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,3P%,threePointFieldGoalPct,31.0,9,Assists,8,2998928,Breanna Stewart,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,REB,rebounds,35,9,Rating,44.25,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,REB,avgRebounds,0.0,9,Rating,44.25,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,AST,assists,19,9,Rating,44.25,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FGA,fieldGoalsAttempted,67,9,Rating,44.25,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FGM,fieldGoalsMade,33,9,Rating,44.25,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FG%,fieldGoalPct,49.3,9,Rating,44.25,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FT%,freeThrowPct,81.3,9,Rating,44.25,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FTA,freeThrowsAttempted,16,9,Rating,44.25,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,FTM,freeThrowsMade,13,9,Rating,44.25,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
401724939,2024-10-01T23:30Z,LV @ NY,9,88,ESPN2,Brooklyn,NY,PTS,points,88,9,Rating,44.25,4066533,Sabrina Ionescu,C:/Users/Maxin/OneDrive/Documents/programming/R_workshop/www/team/9.png,New York Liberty,40.6526006,-73.9497211,TRUE
